date,1,2,3,4,5
2012-03-31,1.3238288960086182,1.8352479193529492,6.127272727272724,1.5231679213764844,1.5587027384909309
2012-04-30,1.3087943849719204,1.8632430063247605,6.11133149678604,1.4972941737292034,1.5616023772126009
2012-05-31,1.1958144564461466,1.897388297411488,5.755151515151512,1.307662588786261,1.5062949098819916
2012-06-30,1.2567484452948812,1.8902277117214468,5.86758494031221,1.4088752341251822,1.5412789293178664
2012-07-31,1.2729045147752256,1.9103958453313503,5.934729109274561,1.4361299530652272,1.5594074183901103
2012-08-31,1.305176454508544,1.9078208375591845,6.2143250688705205,1.4910899591312161,1.5779869570446443
2012-09-30,1.341030145400605,1.9012578167603587,6.509641873278233,1.5529512079776835,1.5967604849989805
2012-10-31,1.3319692395512157,1.8979654762936213,6.315335169880621,1.537238642502053,1.589978500531776
2012-11-30,1.3490257717246672,1.90888473240815,6.299283746556471,1.5668606351296608,1.6047226237796794
2012-12-31,1.3743955041184108,1.8994511067054696,6.156951331496783,1.6112672829294064,1.6157342174221405
2013-01-31,1.444406478507483,1.8814031180400907,6.1065564738291975,1.7359377260513789,1.6484874438045576
2013-02-28,1.4467902926905745,1.892574651017009,5.808631772268133,1.740236924312344,1.6547382370887724
2013-03-31,1.4806822612869381,1.8946068812973675,5.867768595041319,1.8017428624583376,1.674906206702088
2013-04-30,1.5273093451143869,1.9145596876863424,5.406648301193752,1.8875154432026033,1.7100072814998861
2013-05-31,1.52788419406579,1.87598426200099,5.097520661157021,1.888581178543205,1.693011134702748
2013-06-30,1.4902376176329888,1.8524396956368863,4.534545454545451,1.8192118780175597,1.6614979141830695
2013-07-31,1.5686904297699396,1.8488364685316487,4.805472910927452,1.9647435446648798,1.7030126465752529
2013-08-31,1.5353009515157117,1.8388715324672693,5.124958677685947,1.9023493686927724,1.680244391007496
2013-09-30,1.6120895156395092,1.8529149444736095,4.891717171717168,2.046839221271589,1.7283126902727026
2013-10-31,1.6751902428435324,1.8630697252475643,4.861928374655645,2.1681843342084752,1.7666341515638995
2013-11-30,1.7049617906343835,1.8551089887010566,4.603673094582183,2.2262399703815343,1.778451557731526
2013-12-31,1.7410365772769845,1.8358289206117862,4.426042240587693,2.297268951180028,1.7878046035313935
2014-01-31,1.6765529966514037,1.8651452757972227,4.57134986225895,2.1708305730120356,1.7683367612895573
2014-02-28,1.7604809435562645,1.8709654813901242,4.871955922865011,2.3358609833828514,1.814882661782542
2014-03-31,1.763029574571576,1.8656931497913003,4.72697887970615,2.340935223351078,1.8136350791042994
2014-04-30,1.7810951073520365,1.8773412057305092,4.7511478420569295,2.3770081236219824,1.8285850366764411
